store_id,baked_date,transaction_date,product_id,quantity_start_of_day,quantity_sold
5,2019-03-13,2019-03-14,75,18,5
8,2019-03-13,2019-03-14,75,18,10
3,2019-02-28,2019-03-14,76,18,5
5,2019-03-06,2019-03-14,76,18,7
8,2019-03-07,2019-03-14,76,18,4
3,2019-03-08,2019-03-14,77,48,1
5,2019-03-07,2019-03-14,77,48,8
8,2019-03-07,2019-03-14,77,48,9
3,2019-03-10,2019-03-14,78,18,1
5,2019-03-07,2019-03-14,78,18,2
8,2019-03-07,2019-03-14,78,18,9
3,2019-03-09,2019-03-14,79,18,5
5,2019-03-07,2019-03-14,79,18,8
8,2019-03-09,2019-03-14,79,18,10
3,2019-03-02,2019-03-15,69,18,4
5,2019-03-02,2019-03-15,69,18,5
8,2019-03-02,2019-03-15,69,18,1
3,2019-03-11,2019-03-15,70,18,5
5,2019-03-09,2019-03-15,70,18,4
8,2019-03-08,2019-03-15,70,18,11
3,2019-03-14,2019-03-15,71,18,6
5,2019-03-14,2019-03-15,71,18,5
8,2019-03-14,2019-03-15,71,18,9
3,2019-03-11,2019-03-15,72,48,7
5,2019-03-10,2019-03-15,72,48,4
8,2019-03-09,2019-03-15,72,48,13
3,2019-03-14,2019-03-15,73,18,7
5,2019-03-14,2019-03-15,73,18,8
8,2019-03-14,2019-03-15,73,18,7
3,2019-03-07,2019-03-15,74,18,4
5,2019-03-02,2019-03-15,74,18,4
8,2019-03-01,2019-03-15,74,18,5
3,2019-03-14,2019-03-15,75,18,6
5,2019-03-14,2019-03-15,75,18,4
8,2019-03-14,2019-03-15,75,18,8
3,2019-03-08,2019-03-15,76,18,4
5,2019-03-02,2019-03-15,76,18,7
8,2019-03-02,2019-03-15,76,18,4
3,2019-03-09,2019-03-15,77,48,1
5,2019-03-09,2019-03-15,77,48,6
8,2019-03-10,2019-03-15,77,48,4
3,2019-03-10,2019-03-15,78,18,4
5,2019-03-10,2019-03-15,78,18,3
8,2019-03-08,2019-03-15,78,18,3
3,2019-03-09,2019-03-15,79,18,7
5,2019-03-08,2019-03-15,79,18,3
8,2019-03-09,2019-03-15,79,18,6
3,2019-03-02,2019-03-16,69,18,3
5,2019-03-05,2019-03-16,69,18,9
8,2019-03-07,2019-03-16,69,18,5
3,2019-03-12,2019-03-16,70,18,5
5,2019-03-10,2019-03-16,70,18,7
8,2019-03-12,2019-03-16,70,18,3
3,2019-03-15,2019-03-16,71,18,9
5,2019-03-15,2019-03-16,71,18,9
8,2019-03-15,2019-03-16,71,18,6
3,2019-03-09,2019-03-16,72,48,6
5,2019-03-12,2019-03-16,72,48,2
8,2019-03-10,2019-03-16,72,48,6
3,2019-03-15,2019-03-16,73,18,6
8,2019-03-15,2019-03-16,73,18,7
3,2019-03-03,2019-03-16,74,18,5
5,2019-03-03,2019-03-16,74,18,5
8,2019-03-08,2019-03-16,74,18,6
3,2019-03-15,2019-03-16,75,18,5
5,2019-03-15,2019-03-16,75,18,2
8,2019-03-15,2019-03-16,75,18,9
3,2019-03-09,2019-03-16,76,18,2
5,2019-03-03,2019-03-16,76,18,4
8,2019-03-03,2019-03-16,76,18,3
3,2019-03-11,2019-03-16,77,48,3
5,2019-03-11,2019-03-16,77,48,3
8,2019-03-11,2019-03-16,77,48,5
3,2019-03-11,2019-03-16,78,18,6
8,2019-03-09,2019-03-16,78,18,9
3,2019-03-10,2019-03-16,79,18,10
5,2019-03-12,2019-03-16,79,18,5
8,2019-03-12,2019-03-16,79,18,7
3,2019-03-05,2019-03-17,69,18,5
5,2019-03-03,2019-03-17,69,18,7
8,2019-03-06,2019-03-17,69,18,2
3,2019-03-10,2019-03-17,70,18,3
5,2019-03-13,2019-03-17,70,18,3
8,2019-03-13,2019-03-17,70,18,2
3,2019-03-16,2019-03-17,71,18,2
5,2019-03-16,2019-03-17,71,18,10
8,2019-03-16,2019-03-17,71,18,3
3,2019-03-10,2019-03-17,72,48,7
5,2019-03-13,2019-03-17,72,48,2
8,2019-03-12,2019-03-17,72,48,5
3,2019-03-16,2019-03-17,73,18,12
5,2019-03-16,2019-03-17,73,18,3
8,2019-03-16,2019-03-17,73,18,3
3,2019-03-05,2019-03-17,74,18,8
5,2019-03-04,2019-03-17,74,18,5
8,2019-03-04,2019-03-17,74,18,2
3,2019-03-16,2019-03-17,75,18,3
5,2019-03-16,2019-03-17,75,18,5
8,2019-03-16,2019-03-17,75,18,10
3,2019-03-10,2019-03-17,76,18,10
5,2019-03-07,2019-03-17,76,18,5
8,2019-03-08,2019-03-17,76,18,3
3,2019-03-11,2019-03-17,77,48,5
5,2019-03-11,2019-03-17,77,48,2
8,2019-03-13,2019-03-17,77,48,3
3,2019-03-13,2019-03-17,78,18,10
5,2019-03-13,2019-03-17,78,18,8
8,2019-03-12,2019-03-17,78,18,3
3,2019-03-11,2019-03-17,79,18,3
5,2019-03-13,2019-03-17,79,18,6
8,2019-03-13,2019-03-17,79,18,3
3,2019-03-09,2019-03-18,69,18,6
5,2019-03-08,2019-03-18,69,18,7
8,2019-03-06,2019-03-18,69,18,4
3,2019-03-13,2019-03-18,70,18,5
5,2019-03-12,2019-03-18,70,18,5
8,2019-03-11,2019-03-18,70,18,5
3,2019-03-17,2019-03-18,71,18,6
5,2019-03-17,2019-03-18,71,18,2
8,2019-03-17,2019-03-18,71,18,4
3,2019-03-12,2019-03-18,72,48,7
5,2019-03-14,2019-03-18,72,48,2
8,2019-03-13,2019-03-18,72,48,11
3,2019-03-17,2019-03-18,73,18,6
5,2019-03-17,2019-03-18,73,18,2
8,2019-03-17,2019-03-18,73,18,8
3,2019-03-07,2019-03-18,74,18,6
5,2019-03-08,2019-03-18,74,18,4
8,2019-03-11,2019-03-18,74,18,6
3,2019-03-17,2019-03-18,75,18,7
5,2019-03-17,2019-03-18,75,18,7
8,2019-03-17,2019-03-18,75,18,6
3,2019-03-11,2019-03-18,76,18,6
5,2019-03-11,2019-03-18,76,18,5
8,2019-03-10,2019-03-18,76,18,4
3,2019-03-14,2019-03-18,77,48,4
5,2019-03-11,2019-03-18,77,48,10
8,2019-03-14,2019-03-18,77,48,6
3,2019-03-14,2019-03-18,78,18,1
5,2019-03-13,2019-03-18,78,18,4
8,2019-03-12,2019-03-18,78,18,6
3,2019-03-12,2019-03-18,79,18,4
5,2019-03-12,2019-03-18,79,18,3
8,2019-03-13,2019-03-18,79,18,3
3,2019-03-07,2019-03-19,69,18,5
5,2019-03-07,2019-03-19,69,18,2
8,2019-03-07,2019-03-19,69,18,4
3,2019-03-12,2019-03-19,70,18,5
5,2019-03-12,2019-03-19,70,18,6
8,2019-03-13,2019-03-19,70,18,7
3,2019-03-18,2019-03-19,71,18,6
5,2019-03-18,2019-03-19,71,18,1
8,2019-03-18,2019-03-19,71,18,9
3,2019-03-15,2019-03-19,72,48,4
5,2019-03-12,2019-03-19,72,48,2
8,2019-03-15,2019-03-19,72,48,16
3,2019-03-18,2019-03-19,73,18,8
5,2019-03-18,2019-03-19,73,18,4
8,2019-03-18,2019-03-19,73,18,4
3,2019-03-08,2019-03-19,74,18,3
5,2019-03-08,2019-03-19,74,18,4
8,2019-03-09,2019-03-19,74,18,6
3,2019-03-18,2019-03-19,75,18,9
5,2019-03-18,2019-03-19,75,18,5
8,2019-03-18,2019-03-19,75,18,7
3,2019-03-05,2019-03-19,76,18,3
5,2019-03-08,2019-03-19,76,18,8
8,2019-03-11,2019-03-19,76,18,5
3,2019-03-13,2019-03-19,77,48,5
5,2019-03-14,2019-03-19,77,48,2
8,2019-03-14,2019-03-19,77,48,8
3,2019-03-14,2019-03-19,78,18,2
5,2019-03-15,2019-03-19,78,18,4
8,2019-03-14,2019-03-19,78,18,8
3,2019-03-13,2019-03-19,79,18,9
5,2019-03-15,2019-03-19,79,18,4
8,2019-03-14,2019-03-19,79,18,6
3,2019-03-06,2019-03-20,69,18,4
5,2019-03-09,2019-03-20,69,18,6
8,2019-03-11,2019-03-20,69,18,5
3,2019-03-13,2019-03-20,70,18,6
5,2019-03-14,2019-03-20,70,18,11
3,2019-03-19,2019-03-20,71,18,14
5,2019-03-19,2019-03-20,71,18,9
8,2019-03-19,2019-03-20,71,18,11
3,2019-03-13,2019-03-20,72,48,15
5,2019-03-16,2019-03-20,72,48,13
8,2019-03-13,2019-03-20,72,48,4
3,2019-03-19,2019-03-20,73,18,7
5,2019-03-19,2019-03-20,73,18,5
8,2019-03-19,2019-03-20,73,18,3
3,2019-03-12,2019-03-20,74,18,13
5,2019-03-09,2019-03-20,74,18,6
8,2019-03-09,2019-03-20,74,18,1
3,2019-03-19,2019-03-20,75,18,4
5,2019-03-19,2019-03-20,75,18,4
3,2019-03-13,2019-03-20,76,18,5
5,2019-03-09,2019-03-20,76,18,9
8,2019-03-08,2019-03-20,76,18,3
3,2019-03-15,2019-03-20,77,48,9
5,2019-03-16,2019-03-20,77,48,5
8,2019-03-14,2019-03-20,77,48,2
3,2019-03-16,2019-03-20,78,18,9
5,2019-03-16,2019-03-20,78,18,4
8,2019-03-16,2019-03-20,78,18,5
3,2019-03-15,2019-03-20,79,18,6
5,2019-03-14,2019-03-20,79,18,7
8,2019-03-13,2019-03-20,79,18,3
3,2019-03-12,2019-03-21,69,18,2
5,2019-03-09,2019-03-21,69,18,6
8,2019-03-08,2019-03-21,69,18,3
3,2019-03-16,2019-03-21,70,18,1
5,2019-03-15,2019-03-21,70,18,3
8,2019-03-14,2019-03-21,70,18,2
3,2019-03-20,2019-03-21,71,18,11
5,2019-03-20,2019-03-21,71,18,9
8,2019-03-20,2019-03-21,71,18,14
3,2019-03-14,2019-03-21,72,48,6
5,2019-03-15,2019-03-21,72,48,12
8,2019-03-15,2019-03-21,72,48,13
3,2019-03-20,2019-03-21,73,18,2
5,2019-03-20,2019-03-21,73,18,5
8,2019-03-20,2019-03-21,73,18,8
3,2019-03-09,2019-03-21,74,18,3
5,2019-03-07,2019-03-21,74,18,5
8,2019-03-12,2019-03-21,74,18,5
3,2019-03-20,2019-03-21,75,18,2
5,2019-03-20,2019-03-21,75,18,8
8,2019-03-20,2019-03-21,75,18,7
3,2019-03-13,2019-03-21,76,18,3
5,2019-03-07,2019-03-21,76,18,4
8,2019-03-07,2019-03-21,76,18,3
3,2019-03-16,2019-03-21,77,48,2
5,2019-03-16,2019-03-21,77,48,5
8,2019-03-14,2019-03-21,77,48,3
3,2019-03-17,2019-03-21,78,18,1
5,2019-03-14,2019-03-21,78,18,2
8,2019-03-16,2019-03-21,78,18,3
3,2019-03-14,2019-03-21,79,18,3
5,2019-03-15,2019-03-21,79,18,6
8,2019-03-17,2019-03-21,79,18,6
3,2019-03-08,2019-03-22,69,18,3
5,2019-03-13,2019-03-22,69,18,2
8,2019-03-10,2019-03-22,69,18,8
3,2019-03-16,2019-03-22,70,18,3
5,2019-03-15,2019-03-22,70,18,3
8,2019-03-15,2019-03-22,70,18,9
3,2019-03-21,2019-03-22,71,18,9
5,2019-03-21,2019-03-22,71,18,5
3,2019-03-17,2019-03-22,72,48,1
5,2019-03-16,2019-03-22,72,48,10
8,2019-03-16,2019-03-22,72,48,4
3,2019-03-21,2019-03-22,73,18,5
5,2019-03-21,2019-03-22,73,18,8
8,2019-03-21,2019-03-22,73,18,3
3,2019-03-14,2019-03-22,74,18,4
5,2019-03-15,2019-03-22,74,18,2
8,2019-03-11,2019-03-22,74,18,2
3,2019-03-21,2019-03-22,75,18,2
5,2019-03-21,2019-03-22,75,18,5
8,2019-03-21,2019-03-22,75,18,4
3,2019-03-15,2019-03-22,76,18,3
5,2019-03-08,2019-03-22,76,18,5
3,2019-03-18,2019-03-22,77,48,3
5,2019-03-15,2019-03-22,77,48,4
8,2019-03-16,2019-03-22,77,48,6
3,2019-03-18,2019-03-22,78,18,5
5,2019-03-16,2019-03-22,78,18,8
8,2019-03-18,2019-03-22,78,18,3
3,2019-03-15,2019-03-22,79,18,6
5,2019-03-17,2019-03-22,79,18,1
3,2019-03-16,2019-03-23,69,18,7
5,2019-03-10,2019-03-23,69,18,6
8,2019-03-13,2019-03-23,69,18,8
3,2019-03-18,2019-03-23,70,18,5
5,2019-03-16,2019-03-23,70,18,3
8,2019-03-16,2019-03-23,70,18,6
3,2019-03-22,2019-03-23,71,18,2
5,2019-03-22,2019-03-23,71,18,5
8,2019-03-22,2019-03-23,71,18,4
3,2019-03-19,2019-03-23,72,48,3
5,2019-03-16,2019-03-23,72,48,11
8,2019-03-18,2019-03-23,72,48,13
3,2019-03-22,2019-03-23,73,18,4
5,2019-03-22,2019-03-23,73,18,5
8,2019-03-22,2019-03-23,73,18,6
3,2019-03-14,2019-03-23,74,18,4
5,2019-03-09,2019-03-23,74,18,2
8,2019-03-15,2019-03-23,74,18,3
3,2019-03-22,2019-03-23,75,18,4
5,2019-03-22,2019-03-23,75,18,1
8,2019-03-22,2019-03-23,75,18,6
3,2019-03-16,2019-03-23,76,18,3
5,2019-03-12,2019-03-23,76,18,5
8,2019-03-12,2019-03-23,76,18,4
3,2019-03-18,2019-03-23,77,48,3
5,2019-03-17,2019-03-23,77,48,3
8,2019-03-17,2019-03-23,77,48,4
3,2019-03-17,2019-03-23,78,18,5
5,2019-03-16,2019-03-23,78,18,3
8,2019-03-19,2019-03-23,78,18,6
3,2019-03-16,2019-03-23,79,18,10
5,2019-03-16,2019-03-23,79,18,4
8,2019-03-17,2019-03-23,79,18,6
3,2019-03-11,2019-03-24,69,18,3
5,2019-03-16,2019-03-24,69,18,2
8,2019-03-11,2019-03-24,69,18,6
3,2019-03-18,2019-03-24,70,18,6
5,2019-03-20,2019-03-24,70,18,8
8,2019-03-17,2019-03-24,70,18,7
3,2019-03-23,2019-03-24,71,18,4
5,2019-03-23,2019-03-24,71,18,8
8,2019-03-23,2019-03-24,71,18,6
3,2019-03-19,2019-03-24,72,48,7
5,2019-03-20,2019-03-24,72,48,12
8,2019-03-18,2019-03-24,72,48,18
3,2019-03-23,2019-03-24,73,18,6
5,2019-03-23,2019-03-24,73,18,3
8,2019-03-23,2019-03-24,73,18,1
3,2019-03-15,2019-03-24,74,18,5
5,2019-03-14,2019-03-24,74,18,3
8,2019-03-12,2019-03-24,74,18,3
3,2019-03-23,2019-03-24,75,18,3
5,2019-03-23,2019-03-24,75,18,5
8,2019-03-23,2019-03-24,75,18,3
3,2019-03-12,2019-03-24,76,18,4
5,2019-03-14,2019-03-24,76,18,6
8,2019-03-14,2019-03-24,76,18,2
3,2019-03-17,2019-03-24,77,48,7
5,2019-03-19,2019-03-24,77,48,5
8,2019-03-18,2019-03-24,77,48,6
3,2019-03-18,2019-03-24,78,18,5
5,2019-03-19,2019-03-24,78,18,3
8,2019-03-18,2019-03-24,78,18,3
3,2019-03-19,2019-03-24,79,18,5
5,2019-03-18,2019-03-24,79,18,9
8,2019-03-18,2019-03-24,79,18,4
3,2019-03-14,2019-03-25,69,18,2
5,2019-03-15,2019-03-25,69,18,3
8,2019-03-13,2019-03-25,69,18,4
3,2019-03-18,2019-03-25,70,18,6
5,2019-03-20,2019-03-25,70,18,3
8,2019-03-20,2019-03-25,70,18,2
3,2019-03-24,2019-03-25,71,18,3
5,2019-03-24,2019-03-25,71,18,4
8,2019-03-24,2019-03-25,71,18,9
3,2019-03-20,2019-03-25,72,48,4
5,2019-03-20,2019-03-25,72,48,13
8,2019-03-19,2019-03-25,72,48,16
3,2019-03-24,2019-03-25,73,18,4
5,2019-03-24,2019-03-25,73,18,4
8,2019-03-24,2019-03-25,73,18,3
3,2019-03-11,2019-03-25,74,18,2
5,2019-03-15,2019-03-25,74,18,1
8,2019-03-13,2019-03-25,74,18,3
3,2019-03-24,2019-03-25,75,18,6
5,2019-03-24,2019-03-25,75,18,3
8,2019-03-24,2019-03-25,75,18,4
3,2019-03-17,2019-03-25,76,18,3
5,2019-03-14,2019-03-25,76,18,2
8,2019-03-17,2019-03-25,76,18,2
3,2019-03-20,2019-03-25,77,48,5
5,2019-03-18,2019-03-25,77,48,4
8,2019-03-18,2019-03-25,77,48,3
3,2019-03-20,2019-03-25,78,18,2
5,2019-03-21,2019-03-25,78,18,7
8,2019-03-18,2019-03-25,78,18,6
3,2019-03-20,2019-03-25,79,18,4
5,2019-03-20,2019-03-25,79,18,7
8,2019-03-19,2019-03-25,79,18,6
3,2019-03-12,2019-03-26,69,18,3
5,2019-03-17,2019-03-26,69,18,5
8,2019-03-15,2019-03-26,69,18,6
3,2019-03-19,2019-03-26,70,18,5
5,2019-03-21,2019-03-26,70,18,5
8,2019-03-20,2019-03-26,70,18,4
3,2019-03-25,2019-03-26,71,18,4
5,2019-03-25,2019-03-26,71,18,3
8,2019-03-25,2019-03-26,71,18,2
3,2019-03-20,2019-03-26,72,48,4
5,2019-03-20,2019-03-26,72,48,13
8,2019-03-22,2019-03-26,72,48,15
3,2019-03-25,2019-03-26,73,18,3
5,2019-03-25,2019-03-26,73,18,4
8,2019-03-25,2019-03-26,73,18,6
3,2019-03-18,2019-03-26,74,18,10
5,2019-03-17,2019-03-26,74,18,2
8,2019-03-18,2019-03-26,74,18,3
3,2019-03-25,2019-03-26,75,18,1
5,2019-03-25,2019-03-26,75,18,2
8,2019-03-25,2019-03-26,75,18,5
3,2019-03-17,2019-03-26,76,18,1
5,2019-03-18,2019-03-26,76,18,4
8,2019-03-13,2019-03-26,76,18,2
3,2019-03-22,2019-03-26,77,48,6
5,2019-03-22,2019-03-26,77,48,4
8,2019-03-22,2019-03-26,77,48,3
3,2019-03-22,2019-03-26,78,18,7
5,2019-03-20,2019-03-26,78,18,2
8,2019-03-20,2019-03-26,78,18,7
3,2019-03-19,2019-03-26,79,18,2
5,2019-03-22,2019-03-26,79,18,5
8,2019-03-22,2019-03-26,79,18,9
3,2019-03-20,2019-03-27,69,18,4
5,2019-03-13,2019-03-27,69,18,5
3,2019-03-21,2019-03-27,70,18,1
5,2019-03-21,2019-03-27,70,18,5
8,2019-03-20,2019-03-27,70,18,2
3,2019-03-26,2019-03-27,71,18,4
5,2019-03-26,2019-03-27,71,18,8
8,2019-03-26,2019-03-27,71,18,7
3,2019-03-21,2019-03-27,72,48,4
5,2019-03-23,2019-03-27,72,48,12
8,2019-03-20,2019-03-27,72,48,10
3,2019-03-26,2019-03-27,73,18,8
5,2019-03-26,2019-03-27,73,18,8
8,2019-03-26,2019-03-27,73,18,2
3,2019-03-14,2019-03-27,74,18,1
5,2019-03-13,2019-03-27,74,18,6
3,2019-03-26,2019-03-27,75,18,3
5,2019-03-26,2019-03-27,75,18,6
8,2019-03-26,2019-03-27,75,18,1
3,2019-03-20,2019-03-27,76,18,9
5,2019-03-20,2019-03-27,76,18,4
8,2019-03-17,2019-03-27,76,18,1
3,2019-03-22,2019-03-27,77,48,7
5,2019-03-23,2019-03-27,77,48,3
8,2019-03-22,2019-03-27,77,48,3
3,2019-03-22,2019-03-27,78,18,7
5,2019-03-23,2019-03-27,78,18,3
8,2019-03-22,2019-03-27,78,18,1
3,2019-03-22,2019-03-27,79,18,3
5,2019-03-21,2019-03-27,79,18,1
8,2019-03-21,2019-03-27,79,18,3
3,2019-03-15,2019-03-28,69,18,4
5,2019-03-14,2019-03-28,69,18,7
8,2019-03-20,2019-03-28,69,18,6
3,2019-03-22,2019-03-28,70,18,5
8,2019-03-22,2019-03-28,70,18,3
3,2019-03-27,2019-03-28,71,18,4
5,2019-03-27,2019-03-28,71,18,2
8,2019-03-27,2019-03-28,71,18,3
3,2019-03-22,2019-03-28,72,48,4
5,2019-03-21,2019-03-28,72,48,10
8,2019-03-24,2019-03-28,72,48,3
3,2019-03-27,2019-03-28,73,18,3
5,2019-03-27,2019-03-28,73,18,2
8,2019-03-27,2019-03-28,73,18,3
3,2019-03-16,2019-03-28,74,18,3
5,2019-03-14,2019-03-28,74,18,9
8,2019-03-16,2019-03-28,74,18,2
3,2019-03-27,2019-03-28,75,18,4
8,2019-03-27,2019-03-28,75,18,5
3,2019-03-19,2019-03-28,76,18,4
5,2019-03-21,2019-03-28,76,18,2
8,2019-03-16,2019-03-28,76,18,6
3,2019-03-23,2019-03-28,77,48,4
5,2019-03-23,2019-03-28,77,48,4
8,2019-03-23,2019-03-28,77,48,1
3,2019-03-23,2019-03-28,78,18,4
5,2019-03-22,2019-03-28,78,18,5
8,2019-03-24,2019-03-28,78,18,6
3,2019-03-23,2019-03-28,79,18,7
5,2019-03-24,2019-03-28,79,18,5
8,2019-03-24,2019-03-28,79,18,6
3,2019-03-19,2019-03-29,69,18,7
5,2019-03-15,2019-03-29,69,18,5
8,2019-03-18,2019-03-29,69,18,6
3,2019-03-24,2019-03-29,70,18,7
5,2019-03-22,2019-03-29,70,18,1
8,2019-03-22,2019-03-29,70,18,3
3,2019-03-28,2019-03-29,71,18,3
5,2019-03-28,2019-03-29,71,18,3
8,2019-03-28,2019-03-29,71,18,3
3,2019-03-25,2019-03-29,72,48,7
5,2019-03-23,2019-03-29,72,48,13
8,2019-03-22,2019-03-29,72,48,4
3,2019-03-28,2019-03-29,73,18,5
5,2019-03-28,2019-03-29,73,18,1
8,2019-03-28,2019-03-29,73,18,5
3,2019-03-21,2019-03-29,74,18,1
5,2019-03-15,2019-03-29,74,18,5
8,2019-03-15,2019-03-29,74,18,5
3,2019-03-28,2019-03-29,75,18,3
5,2019-03-28,2019-03-29,75,18,6
8,2019-03-28,2019-03-29,75,18,2
3,2019-03-16,2019-03-29,76,18,3
5,2019-03-16,2019-03-29,76,18,9
8,2019-03-18,2019-03-29,76,18,2
3,2019-03-24,2019-03-29,77,48,6
5,2019-03-22,2019-03-29,77,48,7
8,2019-03-23,2019-03-29,77,48,4
3,2019-03-24,2019-03-29,78,18,7
5,2019-03-24,2019-03-29,78,18,7
8,2019-03-23,2019-03-29,78,18,3
3,2019-03-25,2019-03-29,79,18,5
5,2019-03-22,2019-03-29,79,18,7
8,2019-03-22,2019-03-29,79,18,2
3,2019-03-19,2019-03-30,69,18,4
5,2019-03-16,2019-03-30,69,18,8
8,2019-03-21,2019-03-30,69,18,5
3,2019-03-25,2019-03-30,70,18,4
5,2019-03-23,2019-03-30,70,18,3
8,2019-03-26,2019-03-30,70,18,5
3,2019-03-29,2019-03-30,71,18,7
5,2019-03-29,2019-03-30,71,18,11
8,2019-03-29,2019-03-30,71,18,4
3,2019-03-25,2019-03-30,72,48,5
5,2019-03-23,2019-03-30,72,48,7
8,2019-03-26,2019-03-30,72,48,2
3,2019-03-29,2019-03-30,73,18,10
5,2019-03-29,2019-03-30,73,18,2
8,2019-03-29,2019-03-30,73,18,3
3,2019-03-17,2019-03-30,74,18,5
5,2019-03-18,2019-03-30,74,18,3
8,2019-03-20,2019-03-30,74,18,6
3,2019-03-29,2019-03-30,75,18,1
5,2019-03-29,2019-03-30,75,18,5
8,2019-03-29,2019-03-30,75,18,2
3,2019-03-16,2019-03-30,76,18,4
5,2019-03-19,2019-03-30,76,18,3
8,2019-03-20,2019-03-30,76,18,4
3,2019-03-26,2019-03-30,77,48,7
5,2019-03-24,2019-03-30,77,48,6
8,2019-03-23,2019-03-30,77,48,5
3,2019-03-26,2019-03-30,78,18,3
5,2019-03-26,2019-03-30,78,18,5
8,2019-03-25,2019-03-30,78,18,3
3,2019-03-25,2019-03-30,79,18,3
5,2019-03-24,2019-03-30,79,18,2
8,2019-03-24,2019-03-30,79,18,2
3,2019-03-23,2019-03-31,69,18,6
5,2019-03-20,2019-03-31,69,18,6
8,2019-03-22,2019-03-31,69,18,4
3,2019-03-24,2019-03-31,70,18,4
5,2019-03-27,2019-03-31,70,18,2
8,2019-03-25,2019-03-31,70,18,5
3,2019-03-30,2019-03-31,71,18,10
5,2019-03-30,2019-03-31,71,18,12
8,2019-03-30,2019-03-31,71,18,19
3,2019-03-27,2019-03-31,72,48,5
5,2019-03-25,2019-03-31,72,48,3
8,2019-03-27,2019-03-31,72,48,1
3,2019-03-30,2019-03-31,73,18,4
5,2019-03-30,2019-03-31,73,18,3
8,2019-03-30,2019-03-31,73,18,1
3,2019-03-22,2019-03-31,74,18,5
5,2019-03-18,2019-03-31,74,18,4
8,2019-03-22,2019-03-31,74,18,4
3,2019-03-30,2019-03-31,75,18,5
5,2019-03-30,2019-03-31,75,18,2
8,2019-03-30,2019-03-31,75,18,3
3,2019-03-17,2019-03-31,76,18,5
5,2019-03-24,2019-03-31,76,18,2
8,2019-03-21,2019-03-31,76,18,2
3,2019-03-26,2019-03-31,77,48,1
5,2019-03-25,2019-03-31,77,48,1
8,2019-03-26,2019-03-31,77,48,3
3,2019-03-26,2019-03-31,78,18,6
5,2019-03-26,2019-03-31,78,18,1
8,2019-03-27,2019-03-31,78,18,6
3,2019-03-26,2019-03-31,79,18,9
5,2019-03-25,2019-03-31,79,18,5
8,2019-03-27,2019-03-31,79,18,3
3,2019-03-19,2019-04-01,69,18,10
5,2019-03-18,2019-04-01,69,18,10
8,2019-03-20,2019-04-01,69,18,4
3,2019-03-26,2019-04-01,70,18,9
5,2019-03-26,2019-04-01,70,18,6
8,2019-03-25,2019-04-01,70,18,2
3,2019-03-31,2019-04-01,71,18,8
5,2019-03-31,2019-04-01,71,18,9
8,2019-03-31,2019-04-01,71,18,10
3,2019-03-25,2019-04-01,72,48,2
5,2019-03-26,2019-04-01,72,48,11
8,2019-03-26,2019-04-01,72,48,4
3,2019-03-31,2019-04-01,73,18,4
5,2019-03-31,2019-04-01,73,18,4
8,2019-03-31,2019-04-01,73,18,10
3,2019-03-22,2019-04-01,74,18,6
5,2019-03-22,2019-04-01,74,18,5
8,2019-03-24,2019-04-01,74,18,9
3,2019-03-31,2019-04-01,75,18,7
5,2019-03-31,2019-04-01,75,18,10
8,2019-03-31,2019-04-01,75,18,5
3,2019-03-18,2019-04-01,76,18,5
5,2019-03-25,2019-04-01,76,18,7
8,2019-03-25,2019-04-01,76,18,9
3,2019-03-26,2019-04-01,77,48,7
5,2019-03-28,2019-04-01,77,48,11
8,2019-03-25,2019-04-01,77,48,5
3,2019-03-27,2019-04-01,78,18,8
5,2019-03-25,2019-04-01,78,18,7
8,2019-03-28,2019-04-01,78,18,7
3,2019-03-27,2019-04-01,79,18,10
5,2019-03-26,2019-04-01,79,18,7
8,2019-03-27,2019-04-01,79,18,1
3,2019-03-25,2019-04-02,69,18,7
5,2019-03-23,2019-04-02,69,18,9
8,2019-03-25,2019-04-02,69,18,10
3,2019-03-28,2019-04-02,70,18,7
5,2019-03-28,2019-04-02,70,18,9
8,2019-03-27,2019-04-02,70,18,5
3,2019-04-01,2019-04-02,71,18,11
5,2019-04-01,2019-04-02,71,18,4
8,2019-04-01,2019-04-02,71,18,5
3,2019-03-29,2019-04-02,72,48,9
5,2019-03-27,2019-04-02,72,48,4
8,2019-03-27,2019-04-02,72,48,5
3,2019-04-01,2019-04-02,73,18,9
5,2019-04-01,2019-04-02,73,18,4
8,2019-04-01,2019-04-02,73,18,6
3,2019-03-24,2019-04-02,74,18,10
5,2019-03-19,2019-04-02,74,18,8
8,2019-03-20,2019-04-02,74,18,3
3,2019-04-01,2019-04-02,75,18,7
5,2019-04-01,2019-04-02,75,18,12
8,2019-04-01,2019-04-02,75,18,1
3,2019-03-20,2019-04-02,76,18,6
5,2019-03-24,2019-04-02,76,18,6
8,2019-03-21,2019-04-02,76,18,5
3,2019-03-26,2019-04-02,77,48,10
5,2019-03-29,2019-04-02,77,48,6
8,2019-03-26,2019-04-02,77,48,6
3,2019-03-27,2019-04-02,78,18,5
5,2019-03-26,2019-04-02,78,18,8
8,2019-03-28,2019-04-02,78,18,5
3,2019-03-29,2019-04-02,79,18,11
5,2019-03-29,2019-04-02,79,18,9
8,2019-03-27,2019-04-02,79,18,8
3,2019-03-27,2019-04-03,69,18,8
5,2019-03-20,2019-04-03,69,18,5
8,2019-03-21,2019-04-03,69,18,7
3,2019-03-30,2019-04-03,70,18,11
