TransactionID,Date,Time,CustomerID,Age,Gender,Location,StoreID,OnlineOrderFlag,ProductID,ProductName,Category,Quantity,UnitPrice,TotalPrice,PaymentType,PromotionApplied,DiscountAmount,GiftWrap,ShippingMethod,DeliveryTime,Weather,Event,CustomerSatisfaction,ReturnFlag
8115,02-11-2023,05:29:02,259,41,Female,City_2,,TRUE,596,Food_Product,Food,4,66.14386442,264.5754577,Credit Card,FALSE,26.45754577,TRUE,Standard,4,Snowy,Black Friday,1,FALSE
8116,22-12-2022,15:11:19,120,41,Other,City_14,,TRUE,503,Decorations_Product,Decorations,3,33.57913797,100.7374139,Cash,FALSE,0,FALSE,Standard,5,Rainy,None,5,FALSE
8117,09-11-2021,16:27:35,12,66,Other,City_2,,TRUE,83,Toys_Product,Toys,4,84.28497045,337.1398818,Cash,FALSE,0,FALSE,Express,4,Rainy,None,3,TRUE
8118,19-11-2018,20:24:00,93,51,Male,City_7,12,FALSE,887,Food_Product,Food,2,32.30166722,64.60333443,Online Payment,TRUE,0,FALSE,,,Rainy,Christmas Market,3,FALSE
8119,24-12-2021,23:37:08,147,25,Female,City_10,3,FALSE,826,Electronics_Product,Electronics,3,76.22826338,228.6847902,Credit Card,TRUE,22.86847902,TRUE,,,Rainy,Black Friday,1,FALSE
8120,24-12-2018,17:16:23,198,46,Male,City_1,13,FALSE,406,Decorations_Product,Decorations,1,14.78522933,14.78522933,Credit Card,FALSE,0,TRUE,,,Snowy,None,3,TRUE
8121,23-11-2020,00:06:56,332,41,Other,City_19,24,FALSE,434,Electronics_Product,Electronics,2,61.32231633,122.6446327,Online Payment,FALSE,12.26446327,TRUE,,,Rainy,Black Friday,5,FALSE
8122,04-11-2022,02:48:22,323,70,Other,City_17,57,FALSE,68,Electronics_Product,Electronics,3,87.7382537,263.2147611,Credit Card,FALSE,26.32147611,FALSE,,,Sunny,Black Friday,4,TRUE
8123,28-12-2023,22:06:46,118,22,Female,City_3,18,FALSE,592,Food_Product,Food,2,27.80141562,55.60283124,Debit Card,FALSE,5.560283124,FALSE,,,Rainy,Black Friday,1,TRUE
8124,30-11-2022,17:30:17,47,27,Other,City_9,,TRUE,937,Decorations_Product,Decorations,3,51.85683777,155.5705133,Debit Card,FALSE,0,FALSE,Standard,3,Rainy,None,1,FALSE
8125,13-12-2019,00:18:24,259,20,Female,City_20,33,FALSE,858,Toys_Product,Toys,5,54.05137794,270.2568897,Cash,TRUE,0,FALSE,,,Rainy,None,2,FALSE
8126,06-12-2023,05:46:59,205,65,Male,City_9,,TRUE,51,Clothing_Product,Clothing,2,95.32356757,190.6471351,Credit Card,FALSE,0,FALSE,Express,5,Snowy,Christmas Market,4,FALSE
8127,25-12-2022,19:57:36,57,39,Male,City_19,,TRUE,674,Decorations_Product,Decorations,4,77.41679873,309.6671949,Debit Card,TRUE,0,FALSE,Overnight,3,Sunny,None,1,TRUE
8128,17-11-2023,03:54:15,499,60,Other,City_8,,TRUE,613,Electronics_Product,Electronics,4,22.87773143,91.51092573,Debit Card,FALSE,0,FALSE,Overnight,5,Snowy,None,5,FALSE
8129,25-12-2018,18:02:36,415,29,Male,City_6,98,FALSE,568,Electronics_Product,Electronics,3,98.40088468,295.202654,Debit Card,FALSE,0,FALSE,,,Rainy,Christmas Market,1,TRUE
8130,12-12-2021,18:50:51,456,57,Female,City_3,1,FALSE,940,Clothing_Product,Clothing,3,44.86781312,134.6034394,Debit Card,TRUE,13.46034394,FALSE,,,Rainy,Black Friday,5,TRUE
8131,23-12-2018,06:54:29,68,18,Male,City_2,,TRUE,662,Decorations_Product,Decorations,2,37.5426143,75.0852286,Credit Card,TRUE,0,FALSE,Express,1,Sunny,Christmas Market,4,TRUE
8132,19-12-2021,10:11:08,414,59,Male,City_4,,TRUE,806,Toys_Product,Toys,1,41.93886985,41.93886985,Cash,TRUE,4.193886985,FALSE,Standard,4,Rainy,Black Friday,5,TRUE
8133,27-12-2021,23:56:00,48,64,Other,City_4,21,FALSE,722,Clothing_Product,Clothing,4,17.13445162,68.53780648,Online Payment,FALSE,0,FALSE,,,Snowy,Christmas Market,5,TRUE
8134,12-11-2023,07:24:52,390,23,Male,City_10,,TRUE,509,Clothing_Product,Clothing,3,30.35028181,91.05084543,Debit Card,FALSE,0,TRUE,Overnight,4,Snowy,Christmas Market,5,TRUE
8135,15-12-2019,12:39:53,158,52,Other,City_15,,TRUE,104,Clothing_Product,Clothing,2,71.46416309,142.9283262,Credit Card,TRUE,0,FALSE,Overnight,5,Rainy,Christmas Market,2,FALSE
8136,05-12-2023,06:08:49,413,57,Male,City_12,,TRUE,57,Food_Product,Food,5,80.86169742,404.3084871,Online Payment,TRUE,0,FALSE,Overnight,1,Rainy,None,5,FALSE
8137,03-11-2018,05:38:36,159,22,Other,City_7,24,FALSE,500,Food_Product,Food,5,10.9714163,54.85708152,Credit Card,TRUE,0,FALSE,,,Snowy,None,2,FALSE
8138,16-11-2023,03:51:57,394,41,Female,City_4,,TRUE,153,Toys_Product,Toys,5,42.64499788,213.2249894,Credit Card,TRUE,21.32249894,TRUE,Standard,2,Sunny,Black Friday,4,FALSE
8139,26-12-2023,17:33:56,173,57,Other,City_19,85,FALSE,654,Decorations_Product,Decorations,1,45.07052055,45.07052055,Debit Card,TRUE,0,FALSE,,,Rainy,None,2,FALSE
8140,04-11-2020,02:14:01,427,43,Female,City_5,,TRUE,45,Decorations_Product,Decorations,2,98.25125048,196.502501,Online Payment,FALSE,19.6502501,TRUE,Overnight,3,Rainy,Black Friday,2,TRUE
8141,06-11-2021,07:27:16,362,33,Female,City_1,,TRUE,784,Food_Product,Food,3,73.71476466,221.144294,Debit Card,TRUE,0,TRUE,Overnight,1,Snowy,Christmas Market,1,TRUE
8142,27-11-2020,01:00:17,471,21,Female,City_2,,TRUE,284,Electronics_Product,Electronics,3,90.65794134,271.973824,Online Payment,FALSE,27.1973824,FALSE,Standard,2,Rainy,Black Friday,5,TRUE
8143,28-12-2021,12:05:49,414,26,Male,City_10,,TRUE,366,Decorations_Product,Decorations,2,33.62369097,67.24738193,Debit Card,FALSE,6.724738193,TRUE,Express,1,Snowy,Black Friday,5,FALSE
8144,28-12-2019,09:09:19,297,39,Other,City_6,,TRUE,465,Clothing_Product,Clothing,2,61.52993153,123.0598631,Cash,FALSE,0,TRUE,Express,5,Sunny,None,4,FALSE
8145,15-12-2018,20:16:23,208,45,Male,City_18,,TRUE,532,Clothing_Product,Clothing,5,15.01011352,75.05056758,Online Payment,TRUE,0,FALSE,Express,3,Snowy,None,2,TRUE
8146,04-12-2022,00:08:33,158,31,Female,City_17,,TRUE,635,Food_Product,Food,4,79.92797786,319.7119114,Credit Card,FALSE,31.97119114,TRUE,Overnight,4,Snowy,Black Friday,2,TRUE
8147,11-11-2023,22:47:58,337,41,Male,City_6,16,FALSE,988,Food_Product,Food,2,56.21707573,112.4341515,Debit Card,FALSE,11.24341515,FALSE,,,Sunny,Black Friday,2,TRUE
8148,02-12-2019,20:17:45,387,31,Female,City_6,62,FALSE,293,Decorations_Product,Decorations,1,11.60899789,11.60899789,Credit Card,TRUE,0,TRUE,,,Snowy,Christmas Market,5,FALSE
8149,24-11-2023,00:19:09,166,70,Male,City_4,,TRUE,503,Toys_Product,Toys,4,98.51128101,394.0451241,Credit Card,TRUE,39.40451241,FALSE,Overnight,3,Rainy,Black Friday,1,TRUE
8150,08-12-2021,08:21:11,53,32,Male,City_2,,TRUE,660,Food_Product,Food,2,69.6841774,139.3683548,Debit Card,TRUE,13.93683548,TRUE,Express,1,Snowy,Black Friday,4,FALSE
8151,01-11-2021,21:14:00,325,57,Other,City_1,,TRUE,705,Food_Product,Food,1,65.9510113,65.9510113,Debit Card,TRUE,6.59510113,TRUE,Standard,3,Rainy,Black Friday,3,FALSE
8152,23-11-2022,23:11:39,52,60,Female,City_16,17,FALSE,285,Toys_Product,Toys,5,82.37883834,411.8941917,Debit Card,FALSE,41.18941917,TRUE,,,Rainy,Black Friday,5,TRUE
8153,11-11-2023,11:28:07,348,43,Other,City_16,,TRUE,403,Food_Product,Food,1,63.42310417,63.42310417,Credit Card,FALSE,6.342310417,TRUE,Overnight,2,Rainy,Black Friday,2,TRUE
8154,23-11-2021,23:17:17,430,31,Other,City_12,,TRUE,683,Electronics_Product,Electronics,4,15.53118636,62.12474546,Credit Card,FALSE,6.212474546,FALSE,Express,2,Rainy,Black Friday,3,TRUE
8155,14-11-2019,00:50:32,378,22,Female,City_18,55,FALSE,316,Electronics_Product,Electronics,4,51.51695874,206.067835,Credit Card,TRUE,0,FALSE,,,Snowy,None,3,FALSE
8156,09-12-2019,11:14:01,147,40,Other,City_5,77,FALSE,735,Toys_Product,Toys,3,12.21219965,36.63659895,Debit Card,FALSE,0,FALSE,,,Rainy,None,3,TRUE
8157,22-12-2023,02:04:49,56,27,Female,City_15,,TRUE,525,Electronics_Product,Electronics,2,20.34047322,40.68094643,Online Payment,FALSE,4.068094643,FALSE,Standard,3,Sunny,Black Friday,5,FALSE
8158,30-12-2019,23:55:43,456,65,Male,City_17,,TRUE,790,Food_Product,Food,2,27.96661111,55.93322222,Cash,FALSE,5.593322222,TRUE,Standard,5,Rainy,Black Friday,1,FALSE
8159,27-11-2021,12:23:06,270,42,Male,City_18,,TRUE,649,Decorations_Product,Decorations,4,85.6506949,342.6027796,Cash,TRUE,34.26027796,TRUE,Standard,1,Rainy,Black Friday,2,FALSE
8160,27-12-2023,15:54:08,338,47,Other,City_6,,TRUE,396,Decorations_Product,Decorations,1,56.14744724,56.14744724,Online Payment,TRUE,5.614744724,TRUE,Standard,3,Sunny,Black Friday,4,FALSE
8161,25-11-2021,11:36:42,319,45,Other,City_7,,TRUE,845,Clothing_Product,Clothing,5,21.72149779,108.6074889,Cash,TRUE,10.86074889,FALSE,Overnight,4,Snowy,Black Friday,2,FALSE
8162,01-11-2022,05:19:27,285,46,Other,City_6,40,FALSE,608,Food_Product,Food,2,21.22486691,42.44973381,Debit Card,TRUE,0,TRUE,,,Sunny,Christmas Market,1,FALSE
8163,29-12-2018,20:52:23,34,41,Male,City_19,94,FALSE,187,Food_Product,Food,2,17.02517087,34.05034174,Online Payment,FALSE,0,FALSE,,,Sunny,None,1,TRUE
8164,25-11-2019,19:48:47,473,19,Male,City_16,46,FALSE,794,Toys_Product,Toys,2,35.13854671,70.27709342,Online Payment,FALSE,7.027709342,TRUE,,,Rainy,Black Friday,1,TRUE
8165,30-12-2019,09:11:03,85,62,Male,City_14,,TRUE,617,Clothing_Product,Clothing,1,91.30903542,91.30903542,Cash,TRUE,9.130903542,FALSE,Express,2,Snowy,Black Friday,3,TRUE
8166,08-12-2022,14:01:15,427,34,Male,City_15,64,FALSE,828,Decorations_Product,Decorations,5,25.05892946,125.2946473,Debit Card,FALSE,12.52946473,FALSE,,,Sunny,Black Friday,5,TRUE
8167,09-11-2018,08:20:48,408,70,Female,City_9,,TRUE,915,Toys_Product,Toys,1,47.37522388,47.37522388,Credit Card,FALSE,0,TRUE,Express,1,Rainy,Christmas Market,5,TRUE
8168,08-11-2023,13:33:14,30,68,Female,City_18,,TRUE,627,Toys_Product,Toys,3,82.04812564,246.1443769,Cash,FALSE,24.61443769,FALSE,Overnight,4,Snowy,Black Friday,5,TRUE
8169,10-12-2021,09:04:47,387,49,Other,City_9,,TRUE,232,Toys_Product,Toys,5,65.89791114,329.4895557,Debit Card,FALSE,32.94895557,FALSE,Express,5,Rainy,Black Friday,3,FALSE
8170,29-12-2021,01:20:21,500,47,Male,City_1,,TRUE,507,Clothing_Product,Clothing,3,29.61113377,88.83340132,Online Payment,FALSE,0,FALSE,Overnight,4,Rainy,Christmas Market,1,TRUE
8171,21-11-2023,12:56:38,433,55,Female,City_8,,TRUE,656,Toys_Product,Toys,3,79.555928,238.667784,Cash,TRUE,23.8667784,TRUE,Overnight,1,Sunny,Black Friday,2,FALSE
8172,28-11-2020,09:31:51,454,70,Male,City_14,,TRUE,542,Toys_Product,Toys,2,11.464072,22.92814399,Cash,TRUE,2.292814399,TRUE,Overnight,1,Sunny,Black Friday,3,TRUE
8173,03-11-2021,03:39:20,138,19,Other,City_2,9,FALSE,713,Clothing_Product,Clothing,4,90.29665883,361.1866353,Credit Card,FALSE,0,FALSE,,,Snowy,None,1,TRUE
8174,19-11-2021,15:18:24,455,23,Other,City_7,,TRUE,625,Toys_Product,Toys,3,57.4325695,172.2977085,Online Payment,TRUE,17.22977085,FALSE,Express,3,Snowy,Black Friday,5,TRUE
8175,07-12-2020,12:15:56,238,53,Other,City_16,,TRUE,110,Food_Product,Food,1,27.75470891,27.75470891,Debit Card,FALSE,0,FALSE,Standard,2,Rainy,None,5,FALSE
8176,01-11-2019,16:05:38,429,21,Other,City_16,,TRUE,877,Toys_Product,Toys,3,59.32322898,177.9696869,Cash,TRUE,0,TRUE,Express,2,Sunny,None,2,FALSE
8177,04-11-2019,08:37:32,81,37,Other,City_13,11,FALSE,436,Electronics_Product,Electronics,4,49.51788036,198.0715214,Debit Card,TRUE,0,TRUE,,,Sunny,None,1,FALSE
8178,30-11-2020,17:20:12,416,23,Male,City_13,4,FALSE,755,Decorations_Product,Decorations,5,21.03162377,105.1581189,Credit Card,TRUE,0,FALSE,,,Sunny,Christmas Market,1,FALSE
8179,22-12-2023,04:59:11,311,53,Male,City_14,,TRUE,178,Decorations_Product,Decorations,3,40.29947452,120.8984236,Credit Card,TRUE,12.08984236,TRUE,Overnight,1,Sunny,Black Friday,1,TRUE
8180,27-12-2021,08:40:07,109,54,Other,City_5,,TRUE,602,Decorations_Product,Decorations,2,36.55805749,73.11611497,Online Payment,FALSE,0,FALSE,Express,4,Sunny,None,1,FALSE
8181,22-12-2019,19:06:33,305,21,Female,City_18,52,FALSE,637,Electronics_Product,Electronics,2,64.21945677,128.4389135,Cash,FALSE,0,TRUE,,,Snowy,None,4,FALSE
8182,30-12-2019,03:33:00,307,33,Male,City_10,36,FALSE,653,Clothing_Product,Clothing,5,19.66770022,98.33850109,Cash,FALSE,0,FALSE,,,Snowy,None,4,TRUE
8183,21-12-2018,12:48:41,55,66,Male,City_10,67,FALSE,871,Toys_Product,Toys,5,37.19944621,185.9972311,Online Payment,FALSE,0,TRUE,,,Snowy,None,5,TRUE
8184,26-12-2018,06:49:36,277,25,Other,City_11,70,FALSE,266,Toys_Product,Toys,4,51.9691915,207.876766,Debit Card,FALSE,20.7876766,FALSE,,,Snowy,Black Friday,2,FALSE
8185,02-12-2021,12:33:53,260,38,Other,City_4,15,FALSE,302,Electronics_Product,Electronics,2,58.0393268,116.0786536,Online Payment,FALSE,0,FALSE,,,Rainy,None,5,FALSE
8186,30-12-2020,06:24:17,287,38,Male,City_19,,TRUE,345,Decorations_Product,Decorations,2,91.433175,182.86635,Online Payment,FALSE,0,TRUE,Express,5,Rainy,Christmas Market,5,FALSE
8187,02-12-2022,21:15:56,260,42,Male,City_8,2,FALSE,860,Toys_Product,Toys,5,16.25359396,81.26796978,Cash,TRUE,8.126796978,FALSE,,,Snowy,Black Friday,1,FALSE
8188,21-12-2022,13:07:23,402,50,Male,City_14,,TRUE,58,Clothing_Product,Clothing,2,95.04114241,190.0822848,Cash,TRUE,0,FALSE,Express,3,Rainy,Christmas Market,4,FALSE
8189,17-11-2022,08:33:06,65,28,Other,City_8,,TRUE,546,Decorations_Product,Decorations,3,90.55868266,271.676048,Credit Card,FALSE,0,FALSE,Express,1,Rainy,None,5,TRUE
8190,14-11-2020,03:20:02,351,39,Male,City_10,63,FALSE,573,Decorations_Product,Decorations,5,44.04202923,220.2101462,Cash,TRUE,22.02101462,FALSE,,,Sunny,Black Friday,3,TRUE
8191,12-12-2022,19:40:11,159,21,Male,City_13,54,FALSE,275,Clothing_Product,Clothing,1,41.32392285,41.32392285,Cash,TRUE,4.132392285,TRUE,,,Rainy,Black Friday,1,TRUE
8192,13-11-2022,10:37:45,281,24,Male,City_12,97,FALSE,279,Toys_Product,Toys,5,49.00309277,245.0154638,Online Payment,TRUE,0,FALSE,,,Sunny,Christmas Market,2,FALSE
8193,03-11-2023,20:50:58,260,41,Other,City_5,15,FALSE,853,Decorations_Product,Decorations,4,56.00516984,224.0206794,Credit Card,FALSE,0,TRUE,,,Sunny,Christmas Market,5,FALSE
8194,28-11-2018,00:42:14,410,38,Male,City_3,26,FALSE,545,Toys_Product,Toys,2,17.46567886,34.93135772,Cash,TRUE,3.493135772,TRUE,,,Snowy,Black Friday,2,TRUE
8195,06-11-2018,10:18:08,454,50,Female,City_7,71,FALSE,832,Electronics_Product,Electronics,3,33.31865718,99.95597154,Online Payment,TRUE,9.995597154,TRUE,,,Sunny,Black Friday,2,FALSE
8196,04-11-2020,17:08:54,307,31,Other,City_19,,TRUE,260,Decorations_Product,Decorations,1,98.67904251,98.67904251,Cash,FALSE,0,TRUE,Express,3,Sunny,None,1,TRUE
8197,02-12-2022,00:36:52,410,54,Male,City_19,70,FALSE,447,Electronics_Product,Electronics,2,48.84256675,97.6851335,Debit Card,TRUE,9.76851335,FALSE,,,Snowy,Black Friday,1,FALSE
8198,09-11-2018,03:50:31,172,27,Female,City_5,27,FALSE,333,Toys_Product,Toys,2,20.79924411,41.59848823,Debit Card,TRUE,0,FALSE,,,Snowy,Christmas Market,4,TRUE
8199,12-12-2020,19:05:22,14,36,Female,City_18,,TRUE,920,Electronics_Product,Electronics,1,72.94943276,72.94943276,Credit Card,TRUE,0,FALSE,Standard,2,Sunny,Christmas Market,5,FALSE
8200,16-12-2020,03:58:58,495,35,Male,City_4,,TRUE,176,Food_Product,Food,3,32.01365508,96.04096523,Debit Card,TRUE,0,FALSE,Express,3,Rainy,Christmas Market,1,TRUE
8201,17-12-2019,09:45:06,248,62,Male,City_14,,TRUE,929,Electronics_Product,Electronics,5,92.29834787,461.4917393,Cash,FALSE,46.14917393,TRUE,Overnight,1,Sunny,Black Friday,5,FALSE
8202,16-11-2021,05:22:43,257,62,Other,City_18,,TRUE,460,Food_Product,Food,4,74.80589115,299.2235646,Cash,TRUE,0,FALSE,Overnight,5,Snowy,Christmas Market,2,FALSE
8203,16-12-2022,01:01:09,102,65,Other,City_9,70,FALSE,26,Electronics_Product,Electronics,4,77.75016997,311.0006799,Cash,FALSE,0,TRUE,,,Rainy,Christmas Market,3,TRUE
8204,30-12-2018,01:11:00,185,54,Male,City_16,71,FALSE,890,Toys_Product,Toys,5,49.40525627,247.0262814,Debit Card,TRUE,0,FALSE,,,Rainy,Christmas Market,1,FALSE
8205,12-11-2022,08:28:00,59,68,Female,City_7,,TRUE,955,Toys_Product,Toys,3,19.55754547,58.67263642,Credit Card,TRUE,0,FALSE,Overnight,2,Snowy,Christmas Market,2,FALSE
8206,20-12-2022,13:48:12,274,19,Male,City_19,,TRUE,911,Toys_Product,Toys,5,45.52188497,227.6094248,Cash,FALSE,22.76094248,TRUE,Standard,4,Snowy,Black Friday,5,TRUE
8207,20-12-2022,22:00:19,342,53,Female,City_5,73,FALSE,93,Food_Product,Food,4,44.9779792,179.9119168,Online Payment,TRUE,17.99119168,FALSE,,,Snowy,Black Friday,2,TRUE
8208,24-11-2023,22:52:28,154,44,Other,City_8,40,FALSE,457,Electronics_Product,Electronics,1,25.54051,25.54051,Cash,FALSE,2.554051,TRUE,,,Rainy,Black Friday,5,TRUE
8209,18-11-2019,15:30:29,299,40,Female,City_7,89,FALSE,76,Food_Product,Food,1,42.90725916,42.90725916,Credit Card,TRUE,0,TRUE,,,Rainy,Christmas Market,1,FALSE
8210,04-11-2022,21:06:27,109,44,Female,City_12,,TRUE,624,Toys_Product,Toys,2,14.72885235,29.45770469,Online Payment,FALSE,0,TRUE,Express,3,Rainy,Christmas Market,2,TRUE
8211,29-11-2022,02:40:45,67,23,Female,City_9,,TRUE,599,Electronics_Product,Electronics,2,22.07846388,44.15692777,Debit Card,FALSE,4.415692777,TRUE,Express,4,Sunny,Black Friday,3,FALSE
8212,30-11-2023,05:11:56,438,34,Male,City_19,26,FALSE,949,Clothing_Product,Clothing,1,73.83756565,73.83756565,Online Payment,FALSE,0,TRUE,,,Snowy,None,5,TRUE
8213,22-11-2022,19:19:36,417,22,Female,City_2,94,FALSE,507,Decorations_Product,Decorations,1,97.97124569,97.97124569,Online Payment,TRUE,0,FALSE,,,Rainy,None,2,FALSE
8214,24-11-2023,23:07:43,153,40,Male,City_9,5,FALSE,197,Food_Product,Food,1,30.50818254,30.50818254,Cash,FALSE,3.050818254,FALSE,,,Sunny,Black Friday,5,TRUE
8215,21-11-2019,07:26:01,217,36,Other,City_4,,TRUE,920,Toys_Product,Toys,2,61.23577315,122.4715463,Credit Card,TRUE,12.24715463,TRUE,Standard,5,Rainy,Black Friday,1,TRUE
8216,08-11-2021,13:35:25,272,26,Male,City_8,,TRUE,251,Electronics_Product,Electronics,1,13.83285013,13.83285013,Debit Card,TRUE,1.383285013,FALSE,Overnight,4,Sunny,Black Friday,5,FALSE
8217,03-12-2023,19:19:49,101,68,Female,City_16,,TRUE,679,Decorations_Product,Decorations,5,38.14037618,190.7018809,Cash,TRUE,0,TRUE,Standard,5,Sunny,None,2,TRUE
8218,04-12-2021,03:43:32,406,31,Other,City_19,80,FALSE,666,Electronics_Product,Electronics,1,36.67207223,36.67207223,Debit Card,TRUE,3.667207223,FALSE,,,Snowy,Black Friday,3,FALSE
8219,05-11-2022,19:22:44,127,42,Other,City_14,,TRUE,579,Food_Product,Food,1,40.39772829,40.39772829,Debit Card,FALSE,4.039772829,TRUE,Standard,5,Rainy,Black Friday,5,TRUE
8220,14-11-2023,17:47:07,378,52,Female,City_11,,TRUE,439,Electronics_Product,Electronics,2,76.78169155,153.5633831,Credit Card,FALSE,0,FALSE,Overnight,1,Rainy,Christmas Market,2,FALSE
8221,20-12-2020,16:47:35,424,53,Male,City_9,81,FALSE,918,Decorations_Product,Decorations,1,40.23245931,40.23245931,Credit Card,FALSE,0,FALSE,,,Snowy,None,5,TRUE
8222,11-12-2023,08:19:29,91,35,Male,City_19,,TRUE,519,Food_Product,Food,4,14.87095043,59.48380172,Debit Card,TRUE,0,TRUE,Standard,3,Sunny,Christmas Market,2,TRUE
8223,11-11-2020,05:08:16,419,18,Male,City_11,58,FALSE,336,Food_Product,Food,2,12.77016469,25.54032938,Cash,TRUE,2.554032938,TRUE,,,Sunny,Black Friday,3,TRUE
8224,27-11-2020,11:13:28,231,50,Male,City_11,,TRUE,936,Electronics_Product,Electronics,2,66.75402671,133.5080534,Cash,TRUE,13.35080534,FALSE,Express,1,Sunny,Black Friday,2,TRUE
8225,11-12-2018,14:23:15,104,52,Female,City_13,2,FALSE,418,Food_Product,Food,5,29.03879577,145.1939789,Debit Card,FALSE,14.51939789,FALSE,,,Snowy,Black Friday,5,FALSE
8226,15-12-2018,22:43:04,494,54,Other,City_18,,TRUE,35,Decorations_Product,Decorations,3,37.59465834,112.783975,Cash,TRUE,11.2783975,TRUE,Standard,1,Sunny,Black Friday,2,FALSE
8227,27-11-2019,01:58:01,169,18,Other,City_8,,TRUE,348,Clothing_Product,Clothing,5,33.78317366,168.9158683,Credit Card,FALSE,16.89158683,FALSE,Express,1,Rainy,Black Friday,1,FALSE
8228,29-11-2018,16:39:45,355,56,Other,City_11,87,FALSE,529,Food_Product,Food,5,69.84099214,349.2049607,Debit Card,FALSE,34.92049607,FALSE,,,Rainy,Black Friday,1,TRUE
8229,15-11-2020,15:40:28,279,56,Female,City_20,74,FALSE,538,Clothing_Product,Clothing,4,87.88180813,351.5272325,Cash,FALSE,0,TRUE,,,Rainy,None,2,FALSE
8230,18-12-2022,23:41:59,67,22,Other,City_13,,TRUE,68,Toys_Product,Toys,4,64.1021585,256.408634,Online Payment,FALSE,25.6408634,FALSE,Express,1,Snowy,Black Friday,1,FALSE
8231,08-12-2020,13:40:47,216,33,Other,City_9,,TRUE,933,Decorations_Product,Decorations,4,96.60867816,386.4347126,Cash,FALSE,0,TRUE,Express,4,Snowy,Christmas Market,3,TRUE
8232,15-11-2023,20:09:06,487,51,Other,City_19,,TRUE,402,Food_Product,Food,1,69.39662318,69.39662318,Online Payment,FALSE,0,FALSE,Overnight,2,Sunny,Christmas Market,5,FALSE
8233,11-12-2019,22:13:13,368,35,Male,City_16,,TRUE,600,Electronics_Product,Electronics,4,25.97420365,103.8968146,Online Payment,FALSE,0,TRUE,Standard,5,Snowy,Christmas Market,2,FALSE
8234,03-12-2021,22:09:26,141,49,Female,City_8,,TRUE,769,Clothing_Product,Clothing,2,76.29089364,152.5817873,Cash,TRUE,0,TRUE,Standard,2,Rainy,None,1,FALSE
8235,04-12-2022,16:30:17,238,51,Male,City_13,,TRUE,594,Food_Product,Food,2,17.37334369,34.74668738,Credit Card,FALSE,0,FALSE,Express,3,Rainy,None,1,TRUE
8236,10-12-2021,16:36:07,307,57,Male,City_16,19,FALSE,798,Toys_Product,Toys,1,70.01722148,70.01722148,Cash,FALSE,7.001722148,FALSE,,,Rainy,Black Friday,4,TRUE
8237,12-11-2018,02:08:09,157,22,Other,City_1,,TRUE,873,Electronics_Product,Electronics,4,19.79380631,79.17522523,Debit Card,TRUE,0,TRUE,Standard,3,Rainy,None,1,TRUE
8238,24-11-2023,08:14:48,52,38,Other,City_18,,TRUE,190,Toys_Product,Toys,3,10.8252363,32.47570891,Credit Card,TRUE,3.247570891,FALSE,Standard,2,Rainy,Black Friday,4,FALSE
8239,14-12-2019,09:32:27,443,62,Female,City_14,,TRUE,883,Electronics_Product,Electronics,2,59.58901747,119.1780349,Debit Card,FALSE,11.91780349,TRUE,Overnight,5,Rainy,Black Friday,4,FALSE
8240,11-12-2018,14:50:24,488,29,Female,City_14,,TRUE,276,Toys_Product,Toys,2,39.00174601,78.00349202,Online Payment,TRUE,0,FALSE,Overnight,5,Snowy,Christmas Market,4,FALSE
8241,25-12-2020,04:39:14,374,29,Male,City_19,,TRUE,61,Clothing_Product,Clothing,4,54.95719341,219.8287736,Debit Card,FALSE,21.98287736,TRUE,Overnight,2,Snowy,Black Friday,5,TRUE
8242,27-12-2022,00:46:19,156,21,Other,City_18,,TRUE,149,Clothing_Product,Clothing,2,74.32946205,148.6589241,Credit Card,FALSE,14.86589241,FALSE,Standard,1,Rainy,Black Friday,5,FALSE
8243,20-12-2018,03:49:33,143,30,Female,City_19,,TRUE,927,Clothing_Product,Clothing,3,81.53638195,244.6091459,Online Payment,FALSE,24.46091459,TRUE,Standard,1,Sunny,Black Friday,3,TRUE
8244,16-12-2023,19:23:02,273,31,Male,City_15,,TRUE,711,Toys_Product,Toys,4,11.73080299,46.92321198,Debit Card,FALSE,0,TRUE,Standard,5,Snowy,Christmas Market,5,FALSE
8245,01-12-2023,05:37:07,352,53,Other,City_19,,TRUE,893,Toys_Product,Toys,2,77.86713495,155.7342699,Credit Card,TRUE,0,TRUE,Overnight,3,Sunny,None,1,TRUE
8246,10-12-2023,18:44:01,147,51,Other,City_16,,TRUE,189,Clothing_Product,Clothing,1,97.83676546,97.83676546,Debit Card,FALSE,9.783676546,TRUE,Overnight,5,Snowy,Black Friday,2,TRUE
8247,24-12-2019,20:45:24,254,46,Other,City_20,10,FALSE,883,Decorations_Product,Decorations,5,18.51338837,92.56694186,Debit Card,FALSE,0,TRUE,,,Sunny,None,4,FALSE
8248,12-11-2022,15:45:04,202,25,Other,City_2,,TRUE,260,Clothing_Product,Clothing,1,24.62993152,24.62993152,Credit Card,TRUE,0,TRUE,Express,4,Snowy,None,1,FALSE
8249,05-12-2018,00:45:39,257,51,Male,City_17,82,FALSE,828,Toys_Product,Toys,5,65.75173905,328.7586952,Online Payment,TRUE,0,FALSE,,,Rainy,Christmas Market,5,TRUE
